date,AEP,AMZN,CAT,JPM,XOM
2012-07-19,34.032661241015,226.17,70.04455294796,29.969616092399,72.438824236211
2012-07-20,33.975940138947,228.29,68.620435206794,29.482588088576,72.220356607149
2012-07-23,33.781467788998,226.01,69.154479359731,29.952222235119,71.598564124435
2012-07-24,33.578892424468,223.04,69.027325989984,30.204433165671,71.069200254016
2012-07-25,33.400626103682,217.05,70.01912227401,30.587098025817,71.623771927788
2012-07-26,33.992146168109,220.01,70.612504666163,31.143701458758,72.699304870861
2012-07-27,34.372987853425,237.32,73.036895582672,32.082969751845,73.480746774813
2012-07-30,34.494533072143,236.09,72.638481690798,31.430700103868,73.573175387108
2012-07-31,34.227133590964,233.3,71.383901775961,31.308943102912,72.976590707747
2012-08-01,34.178515503477,232.09,70.061506730593,31.308943102912,73.027006314454
2012-08-02,33.886806978554,230.81,70.459920622467,30.587098025817,72.161538399324
2012-08-03,34.308163736776,234.97,72.070529972595,31.38721546067,73.56477278599
2012-08-06,34.348678809682,233.99,73.197956517685,31.569850962103,73.480746774813
2012-08-07,34.113691386827,236.56,73.935446062218,32.187332895522,73.875669027348
2012-08-08,34.697108436673,234.38,73.935446062218,32.317786825117,74.178162667587
2012-08-09,35.532788498194,234.06,74.935719237561,32.109060537764,74.589890122357
2012-08-10,35.680261450227,232.75,75.39347136865,32.152545180963,74.792855809765
2012-08-13,35.606524974211,232.44,75.113733955207,32.169939038242,74.539148700505
2012-08-14,35.532788498194,233.19,74.486443997788,32.265605253279,74.589890122357
2012-08-15,35.360736720822,237.42,74.26604482356,32.23951446736,74.420752049517
2012-08-16,35.434473196839,241.55,75.096780172574,32.265605253279,74.987364593531
2012-08-17,35.287000244806,241.17,76.300498739512,32.161242109603,74.759028195197
2012-08-20,35.319772011924,240.35,76.66500506612,32.500422326551,74.378467531307
2012-08-21,34.942896690062,239.45,76.537851696373,33.083116545411,73.96407925285
2012-08-22,34.910124922943,243.1,75.206979759688,32.900481043977,74.192415651184
2012-08-23,34.901931981164,241.198,74.282998606193,32.378665325595,73.83722569822
2012-08-24,35.065790816756,245.74,74.147368345129,32.326483753757,74.463036567727
2012-08-27,35.073983758536,243.92,73.435309474546,32.378665325595,74.200872554826
2012-08-28,35.139527292772,246.11,72.909742212925,32.291696039198,74.505321085937
2012-08-29,35.213263768789,247.12,72.977557343457,32.439543826073,74.336183013097
2012-08-30,35.065790816756,246.22,71.60430095019,32.091666680485,73.744199758158
2012-08-31,35.221456710569,248.27,72.333313603406,32.300392967838,73.828768794578
2012-09-04,35.344350837263,247.88,70.069983621909,32.187332895522,73.676544529022
2012-09-05,35.18868494345,246.22,70.146275643757,32.274302181919,73.854139505504
2012-09-06,35.655682624888,251.38,71.875561472317,33.648416906991,75.257985510074
2012-09-07,35.606524974211,259.14,74.681412498067,34.178929554013,76.04447754878
2012-09-10,35.549174381753,257.09,73.83372336642,33.709295407469,75.672373788532
2012-09-11,35.581946148872,255.67,75.10525706389,34.439837413203,75.79077043952
2012-09-12,35.639296741329,255.63,75.546055412346,34.718139129674,75.731572114026
